word,tag,probability
black,JJ,0.0003790750569
black,NN,8.837044892e-05
black,NNP,0.0003531904874
blacks,NNS,0.001099505223
blamed,VBD,0.000370096225
blamed,VBN,0.001549586777
blanc,NNP,0.0002354603249
blancs,NNP,0.0002354603249
blessing,NN,0.0001767408978
blind,JJ,0.0003790750569
blip,VB,0.0004327131112
blip,VBP,0.0008183306056
block,NN,0.0002651113468
block,VB,0.002163565556
blocks,NNS,0.0001832508704
blocks,VBZ,0.0005104645227
blue,JJ,0.0009476876422
blue,NNP,0.0001177301625
blue-chip,JJ,0.0005686125853
board,NN,0.00247437257
board,NNP,0.004709206499
bob,NNP,0.0008241111373
boca,NNP,0.0003531904874
bodner,NNP,0.0002354603249
body,NN,0.0001767408978
boeing,NNP,0.0002354603249
boesel,NNP,0.0003531904874
bold,JJ,0.0003790750569
bolstered,VBN,0.001033057851
bond,NN,0.00247437257
bond,NNP,0.0001177301625
bonds,NNS,0.009345794393
bonus,NN,0.0004418522446
bonuses,NNS,0.0003665017409
book,NN,0.0003534817957
book,NNP,0.0001177301625
book,VB,0.0004327131112
booklets,NNS,0.0009162543522
books,NNS,0.0009162543522
booming,VBG,0.002293577982
boone,NNP,0.0002354603249
boost,NN,0.0002651113468
boost,VB,0.003028991778
boosted,VBD,0.0014803849
boosted,VBN,0.002582644628
boosters,NNS,0.0003665017409
boosts,NNS,0.0001832508704
boosts,VBZ,0.001020929045
bordeaux,NNP,0.0003531904874
borough,NN,8.837044892e-05
borough,NNP,0.0001177301625
borrowing,NN,0.0002651113468
borrowing,VBG,0.0007645259939
boston,NNP,0.002001412762
both,DT,0.005572923746
both,PDT,0.04347826087
bottle,NN,0.001060445387
bottom,JJ,0.0001895375284
bottom,NN,0.0003534817957
bougainville,NNP,0.0003531904874
bought,VBD,0.00222057735
bought,VBN,0.001033057851
boulder,NNP,0.0002354603249
bowed,VBD,0.00074019245
bowman,NNP,0.0002354603249
box,NN,0.0003534817957
boys,NNS,0.0003665017409
bradley,NNP,0.0003531904874
braidwood,NNP,0.0003531904874
bramalea,NNP,0.0002354603249
branch,NN,0.0006185931425
branches,NNS,0.0003665017409
brazil,NNP,0.001059571462
brazilian,JJ,0.0007581501137
breach,VB,0.0008654262224
break,VB,0.0008654262224
breaker,NN,0.0004418522446
breaks,VBZ,0.001531393568
brean,NNP,0.0002354603249
bretz,NNP,0.0003531904874
bridge,NN,0.0002651113468
bridge,NNP,0.0003531904874
bridges,NNPS,0.004608294931
bridges,NNS,0.0005497526113
bridgestone\/firestone,NNP,0.0002354603249
brief,JJ,0.0007581501137
brief,VB,0.0004327131112
bright,JJ,0.0003790750569
brilliant,JJ,0.0003790750569
bring,VB,0.00346170489
brings,VBZ,0.001020929045
britain,NNP,0.001059571462
british,JJ,0.001326762699
british,NNP,0.0004709206499
broad,JJ,0.0007581501137
broadcasting,NNP,0.0001177301625
broadcasting,VBG,0.0007645259939
broadcasts,NNS,0.0001832508704
broadcasts,VBZ,0.0005104645227
broader,JJR,0.01734104046
broken,NNP,0.0001177301625
broken,VBN,0.001033057851
broker,NN,0.0001767408978
brokerage,NN,0.0004418522446
brokers,NNS,0.001099505223
bromwich,NNP,0.0002354603249
brooklyn,NNP,0.0004709206499
brothers,NNPS,0.01382488479
brought,VBD,0.001110288675
brought,VBN,0.001033057851
brown,NNP,0.0002354603249
brownell,NNP,0.0002354603249
brunello,NNP,0.0002354603249
btr,NNP,0.0002354603249
budget,NN,0.001148815836
budget,NNP,0.0001177301625
buffet,NN,8.837044892e-05
buffet,VB,0.0004327131112
buick,NNP,0.002119142924
build,VB,0.003894418001
build,VBP,0.0008183306056
building,NN,0.0007953340403
building,VBG,0.003822629969
buildings,NNS,0.0005497526113
built,VBD,0.001110288675
built,VBN,0.005681818182
bulk,NN,0.0003534817957
bull,NN,0.0001767408978
bullets,NNS,0.0005497526113
burden,NN,0.0001767408978
bureau,NNP,0.0002354603249
burgundies,NNPS,0.009216589862
burgundy,NNP,0.0002354603249
burnham,NNP,0.0004709206499
burt,NNP,0.0002354603249
buses,NNS,0.0005497526113
bush,NNP,0.004002825524
business,NN,0.006009190527
business,NNP,0.0009418412997
businesses,NNS,0.001649257834
businessman,NN,0.0001767408978
but,CC,0.1410451547
but,IN,0.0001123974373
but,RB,0.0003871467286
butler,NNP,0.0002354603249
buy,NN,0.0003534817957
buy,VB,0.01990480312
buy,VBP,0.001636661211
buy-back,JJ,0.0001895375284
buy-back,NN,0.0001767408978
buy-out,JJ,0.0001895375284
buy-out,NN,0.001060445387
buy-outs,NNS,0.0005497526113
buyer,NN,0.0005302226935
buyers,NNS,0.002382261316
buying,NN,0.0004418522446
buying,VBG,0.007645259939
by,IN,0.04428459031
by,RB,0.0003871467286
byron,NNP,0.0002354603249
c,NNP,0.0009418412997
c$,$,0.003194888179
ca,MD,0.01451027811
cabernet,NNP,0.0007063809748
cabernets,NNPS,0.009216589862
cadet,NN,0.0001767408978
caldor,NNP,0.0002354603249
calif,NNP,0.002001412762
california,NNP,0.002590063574
call,NN,0.0003534817957
call,NNP,0.0001177301625
call,VB,0.0004327131112
call,VBP,0.001636661211
called,VBD,0.001850481125
called,VBN,0.006198347107
callers,NNS,0.0003665017409
calls,NNS,0.0001832508704
calls,VBZ,0.002552322614
came,VBD,0.0074019245
campaign,NN,0.001148815836
campaign,NNP,0.0002354603249
campaigning,NN,0.0001767408978
campaigns,NNS,0.0007330034818
campbell,NNP,0.002943254062
campeau,NNP,0.0002354603249
can,MD,0.1100362757
can,NN,8.837044892e-05
canada,NNP,0.0008241111373
canadian,JJ,0.0009476876422
cancellation,NN,0.0001767408978
cancer,NN,0.0005302226935
cancer,NNP,0.0002354603249
candela,NNP,0.0007063809748
candidate,NN,0.0001767408978
candidates,NNS,0.001649257834
candlestick,NNP,0.0003531904874
canepa,NNP,0.0003531904874
cannell,NNP,0.0003531904874
capacity,NN,0.001237186285
capital,NN,0.002386002121
capital,NNP,0.001059571462
capital-gains,JJ,0.0001895375284
capital-gains,NNS,0.0001832508704
capital-markets,JJ,0.0003790750569
capitol,NNP,0.0002354603249
capped,JJ,0.0003790750569
capped,VBN,0.0005165289256
capture,VB,0.001730852445
car,NN,0.001413927183
cara,NNP,0.0002354603249
card,NN,0.002032520325
cardboard,NN,0.0001767408978
care,NN,0.0003534817957
care,NNP,0.0002354603249
care,VB,0.001730852445
career,NN,0.0001767408978
careers,NNS,0.0003665017409
careful,JJ,0.0003790750569
cargo,NN,0.0001767408978
caribbean,NNP,0.0003531904874
carla,NNP,0.0003531904874
carlos,NNP,0.0003531904874
carnegie-mellon,NNP,0.0002354603249
carnival,NNP,0.0009418412997
carolina,NNP,0.001530492112
carried,VBD,0.00074019245
carried,VBN,0.001549586777
carrier,NN,0.0008837044892
carries,VBZ,0.002041858091
carry,VB,0.00346170489
carry,VBP,0.001636661211
cars,NNS,0.003298515668
cartoonist,NN,0.0001767408978
case,NN,0.002386002121
cases,NNS,0.00403151915
cash,NN,0.003623188406
cash-flow,JJ,0.0003790750569
casino,NN,0.0001767408978
cask,NNP,0.0002354603249
cast,VBN,0.001033057851
casting,VBG,0.001529051988
casts,VBZ,0.001020929045
cat,NNP,0.0007063809748
cataract,NN,0.0002651113468
catch,NN,8.837044892e-05
catch,VB,0.0004327131112
category,NN,0.0001767408978
cathryn,NNP,0.0002354603249
caught,VBN,0.002066115702
cause,NN,0.0006185931425
cause,VB,0.002163565556
cause,VBP,0.001636661211
caused,VBD,0.0014803849
caused,VBN,0.004132231405
causes,NNS,0.0003665017409
causes,VBZ,0.0005104645227
causing,VBG,0.003058103976
caution,NN,0.0001767408978
cautioned,VBD,0.00074019245
cautious,JJ,0.0003790750569
cbs,NNP,0.0002354603249
ceiling,NN,0.0007953340403
censorship,NN,0.0001767408978
cent,NN,0.0004418522446
center,NN,0.0005302226935
center,NNP,0.0003531904874
centers,NNPS,0.004608294931
centers,NNS,0.0003665017409
centers,VBZ,0.0005104645227
central,JJ,0.0007581501137
central,NNP,0.0004709206499
cents,NNS,0.009895547004
century,NN,0.0002651113468
century,NNP,0.0001177301625
ceos,NNS,0.0003665017409
certain,JJ,0.004359363154
certainly,RB,0.001935733643
certificate,NN,0.0001767408978
certificates,NNS,0.0003665017409
chabrol,NNP,0.0002354603249
chain,NN,0.0007069635914
chaired,VBN,0.001033057851
chairman,NN,0.003446447508
chairman,NNP,0.001059571462
challenge,NN,0.0002651113468
challenge,VB,0.0004327131112
chamber,NN,8.837044892e-05
chamber,NNP,0.0002354603249
champagne,NN,8.837044892e-05
champagne,NNP,0.0003531904874
champion,NNP,0.0002354603249
chance,NN,0.0005302226935
change,NN,0.001237186285
change,VB,0.002163565556
change,VBP,0.0008183306056
change-ringing,NN,0.0001767408978
changed,VBD,0.00222057735
changed,VBN,0.003615702479
changes,NNS,0.002748763057
changes,VBZ,0.0005104645227
changing,VBG,0.002293577982
chaplin,NNP,0.0004709206499
chapter,NN,0.0002651113468
characters,NNS,0.0003665017409
charge,NN,0.001855779427
charge,VB,0.001298139334
charge,VBP,0.001636661211
charged,VBN,0.001549586777
charges,NNS,0.002748763057
charges,VBZ,0.001020929045
charities,NNPS,0.004608294931
charities,NNS,0.0001832508704
charles,NNP,0.001059571462
charlotte,NNP,0.0005886508123
chase,NNP,0.0007063809748
chase,VB,0.0004327131112
chassis,NN,0.0002651113468
chastised,VBD,0.000370096225
chastised,VBN,0.0005165289256
chateau,NNP,0.0003531904874
cheaper,JJR,0.01445086705
cheating,NN,0.0007953340403
check,VB,0.001298139334
checking,NN,0.0001767408978
checking,VBG,0.0007645259939
checks,NNS,0.0003665017409
chefs,NNS,0.0003665017409
chemical,NN,0.0003534817957
chemical,NNP,0.0005886508123
chemicals,NNS,0.0009162543522
chevrolet,NNP,0.0003531904874
chicago,NNP,0.004002825524
chief,JJ,0.001895375284
chief,NN,0.002651113468
child,NN,0.0002651113468
child,NNP,0.0001177301625
children,NNS,0.001282756093
china,NNP,0.002707793737
chinese,JJ,0.001137225171
chinese,NN,8.837044892e-05
chinese,NNP,0.0003531904874
chip,NN,0.0004418522446
chips,NNS,0.0009162543522
choice,NN,0.0001767408978
choose,VB,0.002163565556
chooses,VBZ,0.001020929045
choosing,NN,8.837044892e-05
choosing,VBG,0.001529051988
chosen,VBN,0.002066115702
christopher,NNP,0.0004709206499
chrysler,NNP,0.0007063809748
chrysotile,NN,0.0001767408978
chunk,NN,0.0001767408978
church,NN,0.001060445387
church,NNP,0.0003531904874
churches,NNS,0.0007330034818
cigarette,NN,0.0003534817957
cigarettes,NNS,0.001099505223
cigna,NNP,0.0002354603249
circle,NN,8.837044892e-05
circle,NNP,0.0001177301625
circuit,NN,0.0005302226935
circuit,NNP,0.0002354603249
circulation,NN,0.0008837044892
circulation,NNP,0.0001177301625
circumstances,NNS,0.0005497526113
citadel,NNP,0.0003531904874
citations,NNS,0.0005497526113
cite,VB,0.0004327131112
cite,VBP,0.0008183306056
cited,VBD,0.0029607698
cited,VBN,0.0005165289256
cites,VBZ,0.001531393568
citicorp,NNP,0.0002354603249
cities,NNS,0.0009162543522
citing,VBG,0.003058103976
citizen,NN,0.0002651113468
citizen,NNP,0.0001177301625
citizens,NNS,0.0003665017409
city,NN,0.001502297632
city,NNP,0.001765952437
civilization,NN,0.0002651113468
claim,NN,0.0001767408978
claim,VBP,0.003273322422
claiming,VBG,0.001529051988
claims,NNS,0.0003665017409
claims,VBZ,0.002041858091
clairton,NNP,0.0002354603249
clarify,VB,0.0008654262224
class,NN,0.0007069635914
class,NNP,0.0002354603249
classes,NNS,0.0003665017409
classic,JJ,0.0005686125853
classics,NNS,0.0003665017409
classroom,NN,0.0006185931425
clause,NN,0.0006185931425
clean-air,JJ,0.0005686125853
cleaner,JJR,0.005780346821
clear,JJ,0.001516300227
clear,RB,0.0003871467286
clear,VB,0.0008654262224
clearly,RB,0.001935733643
cleveland,NNP,0.0007063809748
client,NN,0.0006185931425
clients,NNS,0.003298515668
climate,NN,0.0001767408978
climbed,VBD,0.0014803849
climbed,VBN,0.0005165289256
climbing,VBG,0.001529051988
close,JJ,0.001137225171
close,NN,0.0007953340403
close,RB,0.0007742934572
close,VB,0.00346170489
closed,VBD,0.00814211695
closed,VBN,0.002066115702
closed-end,JJ,0.0005686125853
closely,RB,0.004645760743
closer,JJR,0.008670520231
closer,RBR,0.008
closing,JJ,0.0007581501137
closing,NN,8.837044892e-05
closing,VBG,0.001529051988
cloth,NN,0.0001767408978
club,NN,0.0002651113468
club,NNP,0.0001177301625
clubs,NNS,0.0003665017409
co,NNP,0.00953614316
co-owner,NN,0.0001767408978
coaching,NN,0.0001767408978
coal,NN,0.0001767408978
code,NN,0.0001767408978
code,NNP,0.0002354603249
coleman,NNP,0.001295031787
collapse,NN,0.0002651113468
collar,NN,0.0002651113468
colleagues,NNS,0.001099505223
collected,VBN,0.001549586777
collecting,NN,8.837044892e-05
collecting,VBG,0.0007645259939
collections,NNS,0.0003665017409
college,NN,0.0002651113468
college,NNP,0.0007063809748
colleges,NNS,0.0003665017409
collins,NNP,0.0002354603249
colo,NNP,0.0005886508123
colony,NN,8.837044892e-05
colony,NNP,0.0001177301625
color,NN,8.837044892e-05
color,VB,0.0004327131112
colorado,NNP,0.0002354603249
columbia,NNP,0.0005886508123
combination,NN,0.0001767408978
combined,JJ,0.0001895375284
combined,VBN,0.003099173554
combines,NNS,0.0001832508704
combines,VBZ,0.0005104645227
combo,NNP,0.0002354603249
come,VB,0.004327131112
come,VBN,0.003615702479
come,VBP,0.004091653028
comes,VBZ,0.003062787136
coming,VBG,0.01070336391
comment,NN,0.0009720749381
comment,VB,0.003028991778
comments,NNS,0.0005497526113
comments,VBZ,0.0005104645227
commerce,NN,8.837044892e-05
commerce,NNP,0.001765952437
commercial,JJ,0.003411675512
commercial,NN,0.0005302226935
commission,NN,0.0007069635914
commission,NNP,0.001530492112
commissions,NNS,0.0007330034818
commit,VB,0.0004327131112
commit,VBP,0.0008183306056
commitment,NN,0.0001767408978
commitments,NNS,0.001466006964
committed,VBD,0.000370096225
committed,VBN,0.001033057851
committee,NN,0.001148815836
committee,NNP,0.001295031787
commodities,NNS,0.0007330034818
commodity,NN,0.0004418522446
commodity,NNP,0.0002354603249
common,JJ,0.009097801365
common,NN,0.0002651113468
common,NNP,0.0001177301625
commonwealth,NNP,0.001648222275
communication,NN,8.837044892e-05
communication,NNP,0.0001177301625
communications,NNP,0.0003531904874
communications,NNPS,0.01382488479
communications,NNS,0.0001832508704
community,NN,0.0004418522446
community,NNP,0.0004709206499
companies,NNS,0.01099505223
company,NN,0.01917638742
comparable,JJ,0.0005686125853
compare,VB,0.0004327131112
compare,VBP,0.0008183306056
compared,VBD,0.000370096225
compared,VBN,0.01497933884
compares,VBZ,0.001020929045
compensate,VB,0.0008654262224
compensation,NN,0.0002651113468
compete,VB,0.001298139334
competes,VBZ,0.001531393568
competing,VBG,0.001529051988
competition,NN,0.0008837044892
competitive,JJ,0.0007581501137
competitor,NN,0.0002651113468
compiled,VBN,0.001033057851
complained,VBD,0.00074019245
complained,VBN,0.0005165289256
complains,VBZ,0.001020929045
complaint,NN,0.0002651113468
complaints,NNS,0.0003665017409
complete,JJ,0.0001895375284
complete,VB,0.002163565556
completed,VBD,0.002590673575
completed,VBN,0.003099173554
completion,NN,0.0002651113468
complex,JJ,0.0007581501137
complex,NN,8.837044892e-05
compliance,NN,0.0002651113468
complicated,IN,0.0001123974373
complicated,JJ,0.0005686125853
complicated,VBN,0.0005165289256
composite,JJ,0.002274450341
composite,NN,8.837044892e-05
composite,NNP,0.0001177301625
compound,NN,0.0004418522446
comprehensive,JJ,0.0003790750569
comprehensive,NNP,0.0001177301625
compromise,NN,0.0005302226935
compromise,VB,0.0008654262224
computer,NN,0.001855779427
computer,NNP,0.001530492112
computer-assisted,JJ,0.0003790750569
computer-driven,JJ,0.0003790750569
computers,NNS,0.002565512186
computing,NN,0.0001767408978
concentrate,VB,0.0008654262224
concentrated,VBD,0.00074019245
concept,NN,0.0004418522446
concern,NN,0.00326970661
concern,VB,0.0004327131112
concerned,VBN,0.001549586777
concerns,NNS,0.002382261316
concession,NN,0.0001767408978
conclude,VB,0.0004327131112
conclude,VBP,0.0008183306056
concluded,VBD,0.001110288675
concluded,VBN,0.0005165289256
concrete,JJ,0.0003790750569
conditional,JJ,0.0003790750569
conditions,NNS,0.003298515668
conduct,NN,8.837044892e-05
conduct,NNP,0.0001177301625
conduct,VB,0.0004327131112
conduct,VBP,0.0008183306056
confederation,NNP,0.0002354603249
conference,NN,0.001060445387
conference,NNP,0.0002354603249
confidence,NN,0.0006185931425
confidence,NNP,0.0001177301625
confidential,JJ,0.0005686125853
confined,VBN,0.001033057851
confirm,VB,0.0008654262224
confirmed,VBD,0.001110288675
confirmed,VBN,0.001033057851
conflicts,NNS,0.0003665017409
confused,JJ,0.0001895375284
confused,VBN,0.0005165289256
conglomerate,NN,0.0002651113468
congregation,NN,0.0001767408978
congress,NNP,0.005062396986
congressional,JJ,0.001516300227
congressmen,NNS,0.0003665017409
coniston,NNP,0.0002354603249
conn,NNP,0.0009418412997
connecticut,NNP,0.0008241111373
connection,NN,0.0003534817957
consecutive,JJ,0.0009476876422
consensus,NN,0.0001767408978
consent,NN,0.0002651113468
consent,NNP,0.0001177301625
consented,VBD,0.00370096225
consented,VBN,0.0005165289256
consequence,NN,0.0001767408978
consequences,NNS,0.0003665017409
consider,VB,0.003028991778
consider,VBP,0.002454991817
considerable,JJ,0.0009476876422
considerably,RB,0.001548586914
consideration,NN,0.0002651113468
considered,VBN,0.004648760331
considering,VBG,0.002293577982
considers,VBZ,0.001531393568
consist,VB,0.0004327131112
consist,VBP,0.001636661211
consistently,RB,0.0007742934572
consolidated,NNP,0.0002354603249
constantly,RB,0.001161440186
constitution,NNP,0.001059571462
constitutional,JJ,0.0005686125853
constitutional,NNP,0.0001177301625
construction,NN,0.002386002121
consultant,NN,0.0002651113468
consulting,NN,0.0003534817957
consumer,NN,0.001237186285
consumer,NNP,0.0001177301625
consumers,NNS,0.001649257834
contacted,VBN,0.001549586777
contacts,NNS,0.0003665017409
contain,VB,0.001298139334
contain,VBP,0.002454991817
contained,VBD,0.0014803849
contained,VBN,0.001033057851
containers,NNPS,0.07373271889
containers,NNS,0.0001832508704
contel,NNP,0.0003531904874
contemporary,JJ,0.0007581501137
contends,VBZ,0.001531393568
content,JJ,0.0001895375284
content,NN,8.837044892e-05
contests,NNS,0.0003665017409
contingent,NN,0.0001767408978
continually,RB,0.001161440186
continue,VB,0.004327131112
continue,VBP,0.004909983633
continued,VBD,0.00222057735
continued,VBN,0.003099173554
continues,VBZ,0.00561510975
continuing,VBG,0.009174311927
contract,NN,0.002739483917
contract,VB,0.0004327131112
contracted,VBD,0.00074019245
contractor,NN,0.0001767408978
contracts,NNPS,0.004608294931
contracts,NNS,0.003298515668
contrary,JJ,0.0001895375284
contrary,NN,8.837044892e-05
contrast,NN,8.837044892e-05
contrast,VBP,0.0008183306056
contributed,VBD,0.001850481125
contributed,VBN,0.0005165289256
control,NN,0.001325556734
control,NNP,0.0001177301625
control,VB,0.0004327131112
controlled,JJ,0.0001895375284
controlled,VBD,0.000370096225
controlled,VBN,0.0005165289256
controlling,VBG,0.002293577982
controls,NNP,0.0002354603249
controls,NNS,0.0005497526113
controls,VBZ,0.0005104645227
controversial,JJ,0.0007581501137
controversy,NN,0.0002651113468
convenient,JJ,0.0005686125853
conventional,JJ,0.0009476876422
conversations,NNS,0.0003665017409
conversion,NN,0.0002651113468
convertible,JJ,0.002274450341
convicted,VBN,0.001549586777
cooled,VBN,0.001033057851
cooperation,NN,0.0002651113468
cop-killer,JJ,0.0005686125853
cope,VB,0.0008654262224
copies,NNS,0.0009162543522
copper,NN,8.837044892e-05
copper,NNP,0.0001177301625
copperweld,NN,8.837044892e-05
copperweld,NNP,0.0002354603249
copy,VB,0.0008654262224
copy,VBP,0.0008183306056
copyright,NN,0.0002651113468
corn,NN,0.0002651113468
corn,NNP,0.0001177301625
corp,NNP,0.01389215917
corporate,JJ,0.004927975739
corporate,NNP,0.0004709206499
corporations,NNS,0.001466006964
correct,JJ,0.0001895375284
correct,VB,0.0004327131112
correll,NNP,0.0002354603249
cosby,NNP,0.001059571462
cost,NN,0.0009720749381
cost,VB,0.001298139334
cost-sharing,JJ,0.0001895375284
cost-sharing,NN,0.0001767408978
costly,JJ,0.0005686125853
costs,NNS,0.003298515668
costs,VBZ,0.002041858091
could,MD,0.1318016929
council,NN,0.0004418522446
council,NNP,0.0002354603249
councils,NNS,0.0007330034818
counseling,NN,0.0001767408978
counterparts,NNS,0.0003665017409
countries,NNS,0.00403151915
country,NN,0.003799929304
counts,NNS,0.0001832508704
counts,VBZ,0.001020929045
county,NNP,0.0005886508123
couple,NN,0.0002651113468
coupled,VBN,0.001033057851
coupon,NN,0.0006185931425
course,NN,0.0007953340403
court,NN,0.00247437257
court,NNP,0.00141276195
courter,NNP,0.001177301625
courtroom,NN,0.0001767408978
courts,NNS,0.001282756093
cover,VB,0.001730852445
covered,VBN,0.002582644628
covering,VBG,0.001529051988
covers,NNS,0.0003665017409
covers,VBZ,0.0005104645227
coxon,NNP,0.0003531904874
crack,NN,8.837044892e-05
crack,VB,0.0004327131112
crane,NNP,0.0003531904874
crash,JJ,0.0001895375284
crash,NN,0.0009720749381
crash,NNP,0.0001177301625
cray,NNP,0.004002825524
cray-3,CD,0.0003162555345
cray-3,NNP,0.0009418412997
craze,NN,0.0001767408978
create,VB,0.002163565556
create,VBP,0.0008183306056
created,VBD,0.0014803849
created,VBN,0.002066115702
creates,VBZ,0.001020929045
creating,VBG,0.002293577982
creativity,NN,0.0001767408978
credibility,NN,0.0001767408978
credit,NN,0.001855779427
credit,NNP,0.0002354603249
creditors,NNS,0.0005497526113
credits,NNS,0.0003665017409
creek,NNP,0.0004709206499
crib,JJ,0.0001895375284
crib,NN,0.0001767408978
crime,NN,0.0004418522446
criminal,JJ,0.001516300227
criminal,NN,0.0001767408978
criminal,NNP,0.0001177301625
crippled,VBN,0.001033057851
crisis,NN,0.0002651113468
cristal,NNP,0.0003531904874
criticism,NN,8.837044892e-05
criticism,NNP,0.0001177301625
criticized,VBD,0.00074019245
critics,NNS,0.001832508704
crocidolite,NN,0.0004418522446
crop,NN,0.0006185931425
crops,NNS,0.0003665017409
crown,NNP,0.0002354603249
crucial,JJ,0.0003790750569
crude,JJ,0.0007581501137
cruise,NN,0.0002651113468
cruise,NNP,0.0001177301625
crunch,NN,0.0002651113468
crystal,NN,0.0002651113468
crystal-lattice,JJ,0.0001895375284
crystal-lattice,NN,8.837044892e-05
crystals,NNS,0.0009162543522
cs,NNP,0.0004709206499
curb,VB,0.001298139334
currencies,NNS,0.0003665017409
currency,NN,0.0006185931425
current,JJ,0.005496588324
current,NN,0.0001767408978
current-carrying,JJ,0.001516300227
currently,NNP,0.0001177301625
currently,RB,0.009291521487
curriculum,NN,0.0002651113468
curry,NNP,0.0009418412997
curtail,VB,0.0008654262224
customer,NN,0.0007069635914
customers,NNS,0.00421477002
cut,NN,0.0002651113468
cut,VB,0.004327131112
cut,VBD,0.003330866025
cut,VBN,0.001549586777
cutbacks,NNS,0.0007330034818
cutrer,NNP,0.0002354603249
cuts,NNS,0.0007330034818
cutting,VBG,0.003058103976
czechoslovakia,NNP,0.0004709206499
d,MD,0.006045949214
d,NNP,0.001648222275
d.c,NNP,0.0003531904874
dahl,NNP,0.0002354603249
dai-ichi,NNP,0.0002354603249
dailies,NNS,0.0003665017409
daily,JJ,0.001516300227
daily,NNP,0.0004709206499
daiwa,NNP,0.0002354603249
dallara,NNP,0.0004709206499
dallas,NNP,0.0008241111373
dam,NN,0.0004418522446
damage,NN,0.0002651113468
damaged,JJ,0.0001895375284
damaged,VBD,0.000370096225
damaged,VBN,0.0005165289256
damages,NNS,0.0009162543522
damn,RB,0.0007742934572
dan,NNP,0.0002354603249
danforth,NNP,0.0002354603249
daniel,NNP,0.0002354603249
danville,NNP,0.0002354603249
darkhorse,NNP,0.0003531904874
data,NN,0.0001767408978
data,NNP,0.0002354603249
data,NNS,0.002015759575
date,NN,0.0005302226935
daughters,NNS,0.0003665017409
david,NNP,0.00141276195
davis,NNP,0.0002354603249
day,NN,0.001944149876
day,NNP,0.0001177301625
days,NNS,0.008796041781
dd,NNP,0.0004709206499
de,FW,0.25
de,IN,0.0005619871867
dead,JJ,0.0003790750569
deadline,NN,0.0002651113468
deal,NN,0.001502297632
deal,VB,0.0004327131112
deal,VBP,0.0008183306056
dealers,NNPS,0.009216589862
dealers,NNS,0.00403151915
dealings,NNS,0.0007330034818
deals,NNS,0.001099505223
dean,NN,8.837044892e-05
dean,NNP,0.0001177301625
death,NN,0.0004418522446
deaths,NNS,0.001099505223
debate,NN,0.0004418522446
debate,VB,0.0004327131112
debenture,NN,0.0001767408978
debentures,NNS,0.001282756093
debt,NN,0.00326970661
debt,NNP,0.0001177301625
debts,NNS,0.001099505223
debut,NN,0.0001767408978
dec,NN,8.837044892e-05
dec,NNP,0.001648222275
decade,NN,0.0006185931425
decades,NNS,0.0005497526113
december,NNP,0.0009418412997
decide,VB,0.001730852445
decide,VBP,0.0008183306056
decided,VBD,0.004811250925
decided,VBN,0.001549586777
decision,NN,0.00167903853
decisions,NNS,0.0005497526113
declared,VBD,0.0014803849
declared,VBN,0.0005165289256
declaring,VBG,0.001529051988
decline,NN,0.001148815836
decline,VB,0.001730852445
decline,VBP,0.002454991817
declined,VBD,0.0074019245
declines,NNS,0.0007330034818
declines,VBZ,0.001020929045
declining,VBG,0.003822629969
decrease,NN,0.0001767408978
decrease,VB,0.0004327131112
deemed,VBD,0.000370096225
deemed,VBN,0.0005165289256
default,NN,0.0003534817957
default,NNP,0.0001177301625
default,VB,0.0004327131112
defeat,NN,8.837044892e-05
defeat,VB,0.0004327131112
defendant,NN,0.0001767408978
defendants,NNS,0.0009162543522
defended,VBD,0.00074019245
defense,NN,0.0009720749381
defense,NNP,0.0002354603249
defensive,JJ,0.0005686125853
deficit,NN,0.0005302226935
define,VB,0.0008654262224
degree,NN,0.0001767408978
degrees,NNS,0.0007330034818
del,DT,0.0001359249694
del,NNP,0.0002354603249
delay,NN,8.837044892e-05
delay,VBP,0.0008183306056
deliver,VB,0.0004327131112
deliver,VBP,0.0008183306056
delivered,VBN,0.002066115702
delivery,NN,0.0009720749381
dell,NNP,0.0003531904874
demand,NN,0.002120890774
demand,VB,0.0004327131112
demanding,VBG,0.001529051988
demise,NN,0.0002651113468
democracy,NN,0.0002651113468
democracy,NNP,0.0001177301625
democrat,NNP,0.0004709206499
democratic,JJ,0.001326762699
democrats,NNPS,0.01843317972
demographic,JJ,0.0003790750569
demonstrators,NNS,0.0003665017409
denied,VBD,0.000370096225
denied,VBN,0.001549586777
denies,VBZ,0.001531393568
dennis,NNP,0.0002354603249
denounce,VB,0.0004327131112
denounce,VBP,0.0008183306056
denouncing,VBG,0.001529051988
deny,VB,0.0008654262224
denying,VBG,0.004587155963
department,NN,0.00247437257
department,NNP,0.004120555686
departure,NN,0.001148815836
depending,VBG,0.001529051988
deposit,NN,0.0004418522446
depositary,JJ,0.0001895375284
depositary,NN,0.0001767408978
deposits,NNS,0.0007330034818
deputy,JJ,0.0001895375284
deputy,NN,0.0004418522446
deregulation,NN,0.0001767408978
des,NNP,0.00141276195
describe,VB,0.0004327131112
describe,VBP,0.0008183306056
described,VBD,0.0014803849
described,VBN,0.001033057851
describes,VBZ,0.001020929045
deserve,VB,0.0004327131112
deserve,VBP,0.001636661211
design,NN,0.0004418522446
design,VB,0.0008654262224
designated,NNP,0.0001177301625
designated,VBN,0.0005165289256
designed,VBN,0.01033057851
designer,NN,0.0002651113468
designers,NNS,0.0005497526113
